Date,Temperature,Wind Speed,Cloud Cover,Precipitation
2018-08-10,17.2,4.6,0.55,2.3
2018-08-11,15.0,4.2,0.65,12.8
2018-08-12,16.5,2.5,0.8625,0.6
2018-08-13,19.1,1.8,0.95,5.4
2018-08-14,19.1,3.9,0.825,0.6
2018-08-15,19.3,3.0,0.8125,0.0
2018-08-16,20.9,2.8,0.3375,0.0
2018-08-17,17.5,2.5,0.4875,1.3
2018-08-18,18.0,3.3,0.3625,0.0
2018-08-19,19.3,2.9,0.8625,0.8
2018-08-20,18.0,4.5,0.7875,0.1
2018-08-21,16.5,2.2,0.325,0.0
2018-08-22,21.5,2.2,0.0125,0.0
2018-08-23,19.5,2.5,0.4625,1.1
2018-08-24,15.7,3.8,0.525,1.9
2018-08-25,11.9,2.7,0.4,3.5
2018-08-26,14.0,3.1,0.4375,1.3
2018-08-27,15.0,3.9,0.7875,3.3
2018-08-28,16.0,2.3,0.5875,0.7
2018-08-29,18.6,2.5,0.5,5.2
2018-08-30,15.5,4.1,0.8125,19.8
2018-08-31,15.1,3.5,0.375,0.0
2018-09-01,15.0,2.3,0.45,0.0
2018-09-02,16.3,3.4,0.35,0.7
2018-09-03,19.1,5.0,0.575,0.0
2018-09-04,17.9,3.5,0.275,0.0
2018-09-05,17.0,2.7,0.2125,0.0
2018-09-06,18.6,3.4,0.225,7.5
2018-09-07,15.9,2.7,0.825,2.0
2018-09-10,17.0,2.9,0.7125,1.3
2018-09-11,15.6,3.9,0.975,6.8
2018-09-12,13.5,2.8,0.6625,1.0
2018-09-14,14.1,2.6,0.6625,1.8
2018-09-22,11.0,4.0,0.5375,1.9
2018-09-23,10.0,2.7,0.575,0.4
2018-09-24,9.1,5.7,0.1,0.8
2018-09-25,9.3,2.9,0.175,0.0
2018-09-26,12.6,6.1,0.75,0.9
2018-09-27,16.5,5.1,0.95,0.6
2018-09-28,10.6,4.8,0.225,0.0
2018-09-29,9.9,2.7,0.6,0.0
2018-09-30,11.2,3.1,0.625,1.0
2018-10-01,9.0,4.4,0.4125,0.2
2018-10-02,8.7,5.3,0.725,4.6
2018-10-03,10.5,6.5,0.675,0.5
2018-10-04,12.5,2.7,0.975,1.4
2018-10-05,15.1,3.0,0.35,0.0
2018-10-06,12.0,2.1,0.325,1.0
2018-10-07,8.6,3.6,0.3,0.0
2018-10-08,10.1,2.8,0.625,0.0
2018-10-09,11.9,2.6,0.3125,0.0
2018-10-10,13.1,1.7,0.0,0.0
2018-10-16,15.6,1.6,0.7,0.0
2018-10-17,16.4,1.9,0.3375,0.0
2018-10-19,8.0,2.0,0.475,0.0
2018-10-25,10.6,7.0,0.7875,0.1
2018-10-26,8.9,3.3,0.9125,10.7
2018-10-27,5.4,5.1,0.825,2.9
2018-10-28,5.1,5.6,0.5875,7.4
2018-10-29,6.7,7.0,0.95,0.5
2018-10-30,8.8,5.4,0.9625,0.3
2018-10-31,8.7,4.0,0.875,0.0
2018-11-01,10.0,2.4,0.7875,0.0
2018-11-02,8.8,3.6,0.625,0.3
2018-11-03,5.8,1.9,0.0,0.0
2018-11-04,7.1,2.1,0.725,0.0
2018-11-05,9.9,2.7,0.9875,0.0
2018-11-06,8.2,1.9,0.65,0.0
2018-11-07,9.5,2.0,0.1125,0.0
2018-11-08,9.7,1.8,0.725,0.0
2018-11-09,7.2,1.8,0.7625,0.5
2018-11-10,10.3,3.0,0.8875,2.3
2018-11-11,11.6,3.1,0.925,3.3
2018-11-12,9.9,2.0,0.775,3.4
2018-11-13,9.5,3.8,0.8,2.0
2018-11-14,8.7,2.9,0.8375,0.0
2018-11-15,8.8,2.1,0.5,0.0
2018-11-16,6.7,2.8,0.0,0.0
2018-11-17,3.9,2.7,0.025,0.0
2018-11-18,4.5,5.0,0.7875,0.0
2018-11-19,5.9,8.4,0.9125,1.9
2018-11-20,4.6,7.1,0.825,0.0
2018-11-21,2.8,5.5,0.9375,0.0
2018-11-22,1.3,4.0,1.0,0.0
2018-11-23,1.7,2.3,1.0,0.0
2018-11-24,2.9,1.4,1.0,0.0
2018-11-25,5.0,4.7,1.0,2.0
2018-11-26,4.5,4.9,0.9375,0.0
2018-11-27,2.0,2.5,0.925,0.0
2018-11-28,1.4,4.5,0.475,1.3
2018-11-29,3.1,5.3,0.95,3.3
2018-11-30,6.6,3.6,0.825,0.0
2018-12-01,6.6,3.3,0.8125,0.3
2018-12-02,8.0,3.5,0.975,4.8
2018-12-03,10.2,4.2,0.975,3.8
2018-12-04,4.9,4.9,0.2375,0.2
2018-12-05,3.0,2.5,0.35,0.0
2018-12-06,6.6,3.6,0.975,3.4
2018-12-07,10.0,4.5,0.9625,10.1
2018-12-08,6.9,6.4,0.9375,7.4
2018-12-09,6.5,5.8,0.8,2.7
2018-12-10,4.6,7.1,0.4875,1.4
2018-12-11,4.2,5.1,0.7625,0.0
2018-12-12,4.3,4.9,0.975,0.5
2018-12-13,2.6,4.7,0.95,4.2
2018-12-14,1.9,2.9,0.975,0.3
2018-12-15,0.2,2.6,0.7875,0.0
2018-12-16,-0.2,3.4,0.8375,0.0
2018-12-17,0.6,2.1,0.9875,1.2
2018-12-18,4.6,2.3,0.925,0.2
2018-12-19,3.3,3.2,0.8125,0.1
2018-12-20,4.7,2.2,0.975,2.2
2018-12-21,6.2,3.1,0.975,10.4
2018-12-22,4.5,2.5,0.9875,2.0
2018-12-23,5.7,3.5,0.975,0.8
2018-12-24,2.2,3.9,0.7125,0.1
2018-12-25,5.7,5.9,0.875,0.0
2018-12-26,7.7,5.3,0.975,0.0
2018-12-27,7.0,5.2,0.9875,0.0
2018-12-28,7.2,3.9,0.9875,1.6
2018-12-29,7.6,4.2,1.0,6.1
2018-12-30,5.9,5.8,0.6125,0.0
2018-12-31,6.6,3.7,0.975,0.3
2019-01-01,6.3,9.9,0.725,0.1
2019-01-02,2.7,7.1,0.025,0.0
2019-01-03,-1.4,2.6,0.0875,0.3
2019-01-04,4.9,5.6,0.95,0.2
2019-01-05,6.2,3.8,0.8125,0.1
2019-01-06,2.8,2.2,0.95,1.0
2019-01-07,6.4,4.5,0.9875,10.6
2019-01-08,5.3,8.6,0.9375,1.1
2019-01-09,3.0,9.3,0.9625,0.0
2019-01-10,1.4,3.1,0.9375,0.5
2019-01-11,5.3,5.2,0.625,0.2
2019-01-12,5.7,5.6,0.9125,3.8
2019-01-13,6.6,7.7,0.9,3.0
2019-01-14,2.1,8.4,0.3,0.3
2019-01-15,5.9,7.0,0.9625,1.9
2019-01-16,6.6,6.2,0.975,4.1
2019-01-17,3.1,5.6,0.925,1.6
2019-01-18,-0.4,3.1,0.1875,0.0
2019-01-19,0.0,1.9,0.4625,0.0
2019-01-20,-1.2,1.3,0.5625,0.0
2019-01-21,-1.6,3.3,0.8125,0.2
2019-01-22,-0.5,3.3,0.5375,0.0
2019-01-23,-3.6,2.6,0.2625,0.0
2019-01-24,-5.0,2.1,1.0,0.0
2019-01-25,-3.7,2.9,0.9875,0.2
2019-01-26,2.2,2.4,0.95,4.7
2019-01-27,4.7,3.2,0.9875,6.5
2019-01-28,1.4,2.8,0.85,0.2
2019-01-29,-0.2,2.8,0.2875,0.3
2019-01-30,0.5,3.5,0.375,0.1
2019-01-31,0.5,2.6,0.6625,0.0
2019-02-01,-0.4,3.7,0.5625,0.0
2019-02-02,1.0,3.7,0.925,0.1
2019-02-03,1.1,3.6,0.45,0.0
2019-02-04,1.5,4.6,0.675,1.0
2019-02-05,3.5,4.7,0.975,0.8
2019-02-06,3.3,3.3,0.9375,7.9
2019-02-07,5.5,4.4,0.85,3.9
2019-02-08,6.6,5.5,1.0,4.9
2019-02-09,7.0,6.9,0.9125,2.8
2019-02-10,5.1,4.5,0.875,13.9
2019-02-11,4.5,7.0,0.425,0.2
2019-02-12,4.3,4.7,0.7125,0.0
2019-02-13,6.9,5.5,1.0,0.0
2019-02-14,5.9,3.7,0.5,0.0
2019-02-15,6.8,2.0,0.0,0.0
2019-02-16,8.4,3.6,0.275,0.0
2019-02-17,9.4,2.2,0.525,0.0
2019-02-18,8.0,2.3,0.0125,0.8
2019-02-19,6.3,5.2,0.875,1.9
2019-02-20,6.9,4.1,0.9875,0.4
2019-02-21,7.3,4.8,0.975,0.8
2019-02-22,3.5,3.9,0.6125,0.0
2019-02-23,2.9,2.4,0.1375,0.0
2019-02-24,5.0,2.3,0.0125,0.0
2019-02-25,4.4,2.3,0.0,0.0
2019-02-26,6.0,2.2,0.225,0.0
2019-02-27,8.4,3.0,0.0,0.0
2019-02-28,5.7,4.6,0.575,0.0
2019-03-01,4.3,3.0,0.9125,0.0
2019-03-02,4.5,2.6,0.875,0.8
2019-03-03,8.7,4.8,0.8375,8.7
2019-03-04,8.2,7.8,0.875,7.9
2019-03-05,6.1,6.9,0.7,0.7
2019-03-06,6.1,3.6,0.875,4.3
2019-03-07,8.7,4.7,0.875,7.2
2019-03-08,5.9,7.5,0.775,4.3
2019-03-09,4.8,6.6,0.8125,5.6
2019-03-10,5.0,5.2,0.4625,0.3
2019-03-11,2.7,2.8,0.5625,1.9
2019-03-12,3.9,4.8,0.7,6.0
2019-03-13,5.2,6.2,0.9625,8.7
2019-03-14,5.6,5.5,0.9125,5.4
2019-03-15,6.3,8.2,0.8625,3.9
2019-03-16,6.3,5.5,0.7375,14.7
2019-03-17,7.1,7.1,0.7875,6.5
2019-03-18,5.0,7.8,0.6375,2.1
2019-03-19,4.6,3.5,0.3,0.0
2019-03-20,6.5,3.9,0.85,0.0
2019-03-21,9.0,4.8,0.9875,0.0
2019-03-22,8.7,2.5,0.6625,0.0
2019-03-23,7.4,4.1,0.7,0.0
2019-03-24,5.2,3.4,0.7,3.7
2019-03-25,4.9,4.8,0.4875,0.0
2019-03-26,6.1,5.8,0.8125,0.0
2019-03-27,7.4,4.6,0.975,0.8
2019-03-28,9.3,3.9,1.0,0.0
2019-03-29,9.4,3.2,0.475,0.0
2019-03-30,9.7,3.3,0.15,0.0
2019-03-31,5.5,4.0,0.1875,0.0
2019-04-01,4.2,3.0,0.0125,0.0
2019-04-02,8.8,3.4,0.2625,0.4
2019-04-03,8.7,2.4,0.625,6.0
2019-04-05,8.6,2.7,0.375,0.0
2019-04-06,9.1,3.3,0.175,0.0
2019-04-07,9.2,3.0,0.0375,0.0
2019-04-08,7.5,4.8,0.425,0.1
2019-04-09,4.4,4.4,0.175,0.0
2019-04-10,3.5,4.7,0.3125,0.2
2019-04-11,4.2,3.0,0.975,0.8
2019-04-12,3.8,4.1,0.8125,1.7
2019-04-13,2.9,6.5,0.925,4.1
2019-04-14,4.9,6.7,0.9375,0.2
2019-04-15,5.6,6.2,0.375,0.0
2019-04-16,6.4,5.6,0.15,0.0
2019-04-17,8.2,4.1,0.0,0.0
2019-04-18,9.3,5.1,0.0,0.0
2019-04-19,9.6,4.3,0.0,0.0
2019-04-20,8.9,2.8,0.0,0.0
2019-04-21,11.3,2.5,0.0,0.0
2019-04-22,12.2,4.6,0.0,0.0
2019-04-23,12.6,6.9,0.1875,0.0
2019-04-24,14.4,4.0,0.3375,0.2
2019-04-25,16.4,2.9,0.3,0.0
2019-04-26,13.1,3.8,0.7875,5.7
2019-04-27,12.3,2.7,0.775,1.7
2019-04-28,9.1,3.4,0.85,0.4
2019-04-29,10.3,3.7,0.4875,0.0
2019-04-30,11.7,3.8,0.4125,0.0
2019-05-01,8.6,6.4,0.9875,0.0
2019-05-02,8.0,6.5,0.8,0.8
2019-05-03,5.8,5.5,0.425,1.0
2019-05-04,4.4,4.2,0.5,0.0
2019-05-05,6.3,4.2,0.3875,0.4
2019-05-06,6.7,5.0,0.4625,0.4
2019-05-07,6.9,3.7,0.375,1.1
2019-05-08,9.9,2.6,0.7,7.3
2019-05-09,12.4,2.6,0.85,0.1
2019-05-10,9.1,3.3,0.75,2.8
2019-05-11,7.8,3.3,0.075,0.0
2019-05-12,8.7,5.5,0.0625,0.0
2019-05-13,8.8,4.2,0.075,0.0
2019-05-14,8.5,2.6,0.375,0.0
2019-05-15,9.6,2.8,0.2,0.0
2019-05-16,11.5,6.5,0.9375,0.8
2019-05-17,10.6,5.0,0.9625,0.0
2019-05-18,13.3,4.7,0.5125,0.0
2019-05-19,12.7,4.9,0.7625,0.0
2019-05-20,15.4,4.1,0.6875,0.0
2019-05-21,15.1,3.7,0.975,29.6
2019-05-22,11.1,5.7,0.6375,0.8
2019-05-23,13.9,2.9,0.2,0.0
2019-05-24,13.9,4.6,0.35,0.0
2019-05-25,11.6,4.5,0.9,0.0
2019-05-26,12.5,3.9,0.9125,14.9
2019-05-27,13.6,4.9,0.7875,0.0
2019-05-28,10.9,3.7,0.5625,0.0
2019-05-29,10.2,2.6,0.25,0.0
2019-05-30,13.3,3.7,0.7875,1.3
2019-05-31,16.7,4.2,0.9375,0.0
2019-06-01,16.3,3.9,0.5125,0.0
2019-06-02,19.1,2.1,0.375,0.0
2019-06-03,19.6,3.0,0.6,0.6
2019-06-04,15.6,2.5,0.7375,1.5
2019-06-05,21.0,3.3,0.6,0.0
2019-06-06,18.1,3.6,0.55,0.1
2019-06-07,15.0,3.3,0.4125,4.9
2019-06-08,15.6,4.7,0.6875,0.0
2019-06-09,15.8,3.8,0.5,0.2
2019-06-10,15.3,5.0,0.9375,12.4
2019-06-11,16.4,3.2,0.8,10.5
2019-06-12,16.1,3.1,0.875,1.4
2019-06-15,17.4,3.8,0.8875,14.5
2019-06-16,16.9,2.6,0.5,0.0
2019-06-17,18.7,2.3,0.1625,0.0
2019-06-18,20.3,2.2,0.4,13.3
2019-06-19,20.2,2.4,0.25,4.4
2019-06-20,17.6,3.0,0.7,0.2
2019-06-21,15.7,3.0,0.5375,0.0
2019-06-22,14.4,2.8,0.05,0.0
2019-06-23,17.6,3.8,0.025,0.0
2019-06-24,19.3,3.8,0.0,0.0
2019-06-25,24.1,2.1,0.125,0.0
2019-06-26,22.0,4.9,0.225,0.0
2019-06-27,14.8,6.2,0.575,0.0
2019-06-28,15.9,3.1,0.225,0.0
2019-06-29,19.2,2.3,0.075,0.0
2019-06-30,21.9,4.1,0.0875,0.0
2019-07-01,17.1,5.1,0.5625,5.6
2019-07-02,13.5,6.1,0.625,0.0
2019-07-03,13.4,4.7,0.5125,0.0
2019-07-04,14.0,5.2,0.775,1.9
2019-07-05,14.5,4.6,0.95,1.3
2019-07-06,14.5,4.8,0.8875,4.7
2019-07-07,13.1,5.9,0.925,0.0
2019-07-08,13.5,4.6,0.925,0.0
2019-07-09,14.1,4.3,0.65,0.0
2019-07-10,15.2,3.9,0.3,0.0
2019-07-11,16.1,1.7,0.925,1.2
2019-07-12,17.1,1.7,0.875,5.5
2019-07-13,17.5,3.6,0.9,0.0
2019-07-14,14.4,3.4,1.0,0.0
2019-07-15,14.3,5.2,0.975,0.0
2019-07-16,16.0,5.4,0.7125,0.0
2019-07-17,15.6,2.1,0.525,0.0
2019-07-18,17.9,2.0,0.5125,0.0
2019-07-19,18.5,2.6,0.6875,0.0
2019-07-20,19.2,2.3,0.5,15.4
2019-07-21,17.3,4.5,0.8,0.0
2019-07-22,16.0,2.4,0.5875,2.1
2019-07-23,21.4,2.9,0.225,0.0
2019-07-24,23.2,2.4,0.0,0.0
2019-07-25,24.8,2.9,0.0,0.0
2019-07-26,22.6,5.1,0.025,0.0
2019-07-27,20.9,7.3,0.2,0.0
2019-07-28,21.2,5.5,0.575,0.3
2019-07-29,21.5,2.9,0.675,2.1
2019-07-30,18.8,2.7,0.775,4.2
2019-07-31,17.7,2.2,0.6125,9.9
2019-08-01,18.0,1.9,0.4625,0.1
2019-08-02,18.4,2.2,0.875,0.0
2019-08-03,18.4,2.2,0.575,0.0
2019-08-04,17.0,2.6,0.6375,0.0
2019-08-05,17.8,2.0,0.75,0.2
2019-08-06,19.2,2.8,0.525,0.0
2019-08-07,17.9,2.7,0.4625,4.2
2019-08-08,17.5,4.3,0.475,0.9
2019-08-09,18.2,2.4,0.5,1.7
2019-08-10,20.1,3.8,0.6375,3.7
2019-08-11,18.9,3.7,0.4375,0.0
2019-08-12,18.2,3.4,0.4375,9.8
2019-08-13,14.0,2.9,0.625,4.9
2019-08-14,15.1,3.2,0.5625,0.4
2019-08-15,15.6,2.9,0.8125,9.8
2019-08-16,17.2,3.0,0.65,3.8
2019-08-17,17.4,3.2,0.8625,1.4
2019-08-18,16.1,2.1,0.775,2.4
2019-08-19,16.0,3.2,0.65,3.9
2019-08-20,16.2,3.0,0.3,0.0
2019-08-21,15.4,2.4,0.3625,0.0
2019-08-22,18.2,2.3,0.025,0.0
2019-08-23,18.5,2.4,0.0,0.0
2019-08-24,19.9,3.2,0.0375,0.0
2019-08-25,21.5,2.9,0.2,0.0
2019-08-26,23.1,2.5,0.2375,0.0
2019-08-27,22.2,2.8,0.4875,0.0
2019-08-28,24.7,2.4,0.325,0.1
2019-08-29,19.8,2.9,0.475,0.2
2019-08-30,18.1,1.7,0.275,0.0
2019-08-31,22.0,1.6,0.075,0.1
2019-09-01,17.5,3.6,0.5875,1.7
2019-09-02,14.2,2.9,0.4125,2.8
2019-09-03,15.4,3.8,0.7375,6.5
2019-09-04,16.3,3.5,0.7625,3.3
2019-09-05,13.0,4.4,0.4125,6.7
2019-09-06,13.3,3.6,0.8,0.0
2019-09-07,13.3,2.3,0.425,0.0
2019-09-08,12.7,1.7,0.225,0.0
2019-09-09,13.0,2.2,0.7125,18.0
2019-09-10,14.0,4.6,0.8,0.7
2019-09-11,14.3,3.8,0.425,2.9
2019-09-12,15.7,3.0,0.6875,3.4
2019-09-13,15.1,4.7,0.475,0.0
2019-09-14,12.9,2.6,0.1,0.0
2019-09-15,13.8,4.9,0.425,0.9
2019-09-16,12.1,4.0,0.4,1.3
2019-09-17,10.6,5.9,0.5125,1.6
2019-09-19,10.7,3.7,0.5875,0.0
2019-09-20,13.1,3.8,0.9375,0.0
2019-09-21,14.9,2.7,0.5,0.0
2019-09-22,15.6,2.9,0.2375,0.0
2019-09-23,15.5,3.8,0.6625,0.0
2019-09-24,15.5,2.3,0.9125,0.0
2019-09-25,14.6,1.7,0.9375,0.7
2019-09-26,14.6,2.6,0.975,13.0
2019-09-27,15.3,3.3,0.8125,1.5
2019-09-28,14.8,5.2,0.8375,9.9
2019-09-29,13.6,4.5,0.875,20.8
2019-09-30,13.0,6.4,0.825,9.4
2019-10-01,9.6,2.8,0.9375,9.3
2019-10-02,9.0,4.4,0.575,0.4
2019-10-03,9.4,3.5,0.875,0.0
2019-10-04,9.1,3.5,0.875,0.1
2019-10-05,9.3,5.2,0.95,0.9
2019-10-06,8.9,3.2,0.7,0.0
2019-10-07,8.5,2.5,0.7625,4.4
2019-10-08,11.1,4.2,0.8375,5.4
2019-10-09,11.4,4.4,0.9,1.6
2019-10-10,10.6,5.0,0.85,9.9
2019-10-11,13.0,7.2,0.95,9.9
2019-10-12,12.7,5.0,0.95,1.5
2019-10-13,13.8,3.5,0.975,1.3
2019-10-14,13.9,5.4,0.8875,0.0
2019-10-15,14.3,3.1,0.8125,7.2
2019-10-16,12.7,2.8,0.8375,3.1
2019-10-17,13.0,3.0,0.85,7.6
2019-10-18,12.8,4.2,0.7625,3.2
2019-10-19,11.9,4.3,0.9375,3.1
2019-10-20,11.4,2.1,0.9625,2.4
2019-10-21,12.3,3.5,0.875,0.0
2019-10-22,11.7,3.8,0.7,0.0
2019-10-24,12.7,3.8,0.975,0.0
2019-10-25,13.3,5.4,0.9375,1.2
2019-10-26,15.5,6.9,0.975,3.0
2019-10-27,10.2,6.4,0.75,2.1
2019-10-28,7.6,3.6,0.25,0.9
2019-10-29,6.0,3.3,0.175,0.0
2019-10-30,3.5,1.1,0.3125,0.0
2019-10-31,3.3,1.6,0.6875,0.0
2019-11-01,3.4,4.1,0.7875,5.7
2019-11-02,9.7,3.3,0.8625,3.2
2019-11-03,10.6,2.3,0.9625,1.0
2019-11-04,10.1,2.6,0.9875,20.4
2019-11-05,8.3,4.0,0.975,11.8
2019-11-06,6.2,2.0,0.9625,0.0
2019-11-07,4.8,2.3,1.0,1.6
2019-11-08,6.2,2.4,0.75,0.0
2019-11-09,5.2,1.6,0.8125,0.0
2019-11-10,5.5,2.9,0.475,0.1
2019-11-11,3.8,4.8,0.8625,0.0
2019-11-12,5.6,4.9,0.875,0.3
2019-11-13,4.6,4.3,0.7375,0.0
2019-11-14,5.1,3.0,0.75,0.0
2019-11-15,6.4,6.3,1.0,0.0
2019-11-16,7.1,4.3,1.0,9.5
2019-11-17,4.9,4.2,0.6875,3.1
2019-11-18,8.0,3.9,0.9875,3.4
2019-11-19,6.5,4.5,0.775,0.0
2019-11-20,3.5,2.0,0.975,3.3
2019-11-21,6.0,2.8,0.9375,5.4
2019-11-22,7.7,3.4,0.975,0.0
2019-11-23,7.1,6.0,0.9875,0.0
2019-11-24,4.8,5.6,1.0,0.0
2019-11-25,5.3,3.2,0.9875,0.7
2019-11-26,6.1,3.3,0.975,0.1
2019-11-27,8.0,3.6,0.9625,6.0
2019-11-28,8.6,5.0,0.925,3.3
2019-11-29,3.2,5.5,0.325,0.0
2019-11-30,2.2,3.3,0.3125,0.0
2019-12-01,2.1,2.5,0.8125,0.0
2019-12-02,2.7,3.5,0.5625,0.0
2019-12-03,5.1,4.0,0.9125,0.3
2019-12-04,5.9,4.7,0.95,0.0
2019-12-05,4.2,4.8,0.65,0.7
2019-12-06,6.2,7.5,0.9375,6.6
2019-12-07,8.1,6.4,0.9,0.9
2019-12-08,8.2,8.1,0.8875,5.4
2019-12-09,6.0,6.4,0.6375,0.8
2019-12-10,3.6,4.6,0.5125,0.0
2019-12-11,5.1,4.7,0.9875,0.6
2019-12-12,4.4,3.4,0.7875,0.3
2019-12-13,2.2,4.7,0.5,1.5
2019-12-14,3.7,5.6,0.9625,12.3
2019-12-15,5.5,8.0,0.6,2.7
2019-12-16,6.2,4.8,0.9375,2.5
2019-12-17,9.1,3.5,0.9625,0.6
2019-12-18,6.9,4.9,0.725,0.0
2019-12-19,7.2,4.1,0.6875,0.0
2019-12-20,7.3,4.3,0.9,3.7
2019-12-21,7.0,3.5,0.65,0.0
2019-12-22,4.2,3.3,0.95,3.3
2019-12-23,6.8,4.3,0.9125,1.8
2019-12-24,6.2,3.3,0.975,4.3
2019-12-25,5.4,3.0,0.9875,0.1
2019-12-26,5.1,2.8,0.9375,0.8
2019-12-27,2.9,3.5,0.9375,0.0
2019-12-28,1.0,2.6,0.95,0.0
2019-12-29,1.2,4.4,0.9625,0.0
2019-12-30,6.4,7.3,0.6875,0.1
2019-12-31,5.5,5.2,0.3625,0.0
